Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData
ZigZagOverNSNMobility;20;4;11.73620;10;1000000;1000;13;4;888135;852485
ZigZagOverNSNMobility;20;8;23.27928;10;1000000;1000;14;4;772125;762655
ZigZagOverNSNMobility;20;16;43.21578;10;1000000;1000;21;4;584460;435370
NotSoNaiveOrderedMobility;20;2;5.79188;10;1000000;1000;10;4;946705;910830
NotSoNaiveOrderedMobility;20;4;11.37830;10;1000000;1000;12;4;894760;823660
NotSoNaiveOrderedMobility;20;8;29.91290;10;1000000;1000;15;4;707600;695375
NotSoNaiveOrderedMobility;20;16;61.02420;10;1000000;1000;21;4;401280;377970
ZigZagOverNSNMobility;20;2;7.00430;10;1000000;1000;11;4;933425;900705
ZigZagOverNSNMobility;20;4;12.09325;10;1000000;1000;12;4;881805;876255
ZigZagOverNSNMobility;20;8;22.86420;10;1000000;1000;15;4;786760;644200
ZigZagOverNSNMobility;20;16;54.37603;10;1000000;1000;20;4;498110;190235
NotSoNaiveOrderedMobility;20;2;5.26503;10;1000000;1000;11;4;948530;945405
NotSoNaiveOrderedMobility;20;4;10.55527;10;1000000;1000;12;4;896865;891660
NotSoNaiveOrderedMobility;20;8;24.50185;10;1000000;1000;14;4;759800;749150
NotSoNaiveOrderedMobility;20;16;48.05015;10;1000000;1000;21;4;542555;272540
ZigZagOverNSNMobility;20;2;5.82862;10;1000000;1000;12;4;945350;920440
ZigZagOverNSNMobility;20;4;12.65860;10;1000000;1000;12;4;875390;869755
ZigZagOverNSNMobility;20;8;23.42098;10;1000000;1000;15;4;848020;628480
ZigZagOverNSNMobility;20;16;46.78478;10;1000000;1000;20;4;542470;521440
NotSoNaiveOrderedMobility;20;2;5.80920;10;1000000;1000;10;4;943890;940895
NotSoNaiveOrderedMobility;20;4;14.15640;10;1000000;1000;12;4;869235;781255
NotSoNaiveOrderedMobility;20;8;23.24907;10;1000000;1000;13;4;784380;655325
NotSoNaiveOrderedMobility;20;16;50.48730;10;1000000;1000;23;4;506480;486415
ZigZagOverNSNMobility;20;2;5.94735;10;1000000;1000;12;4;941715;938495
ZigZagOverNSNMobility;20;4;11.72000;10;1000000;1000;13;4;885925;880945
ZigZagOverNSNMobility;20;8;20.31610;10;1000000;1000;15;4;806035;692030
ZigZagOverNSNMobility;20;16;54.31523;10;1000000;1000;22;4;500795;170960
NotSoNaiveOrderedMobility;20;2;5.75885;10;1000000;1000;11;4;946705;910550
NotSoNaiveOrderedMobility;20;4;13.70980;10;1000000;1000;11;4;865995;859485
NotSoNaiveOrderedMobility;20;8;24.83320;10;1000000;1000;14;4;757155;747300
NotSoNaiveOrderedMobility;20;16;45.29298;10;1000000;1000;20;4;570835;405250
ZigZagOverNSNMobility;20;2;6.02278;10;1000000;1000;12;4;945215;914065
ZigZagOverNSNMobility;20;4;15.44418;10;1000000;1000;12;4;848255;841565
ZigZagOverNSNMobility;20;8;20.48223;10;1000000;1000;15;4;802085;732545
ZigZagOverNSNMobility;20;16;42.08128;10;1000000;1000;21;4;589180;571905
NotSoNaiveOrderedMobility;20;2;6.04168;10;1000000;1000;11;4;941275;938060
NotSoNaiveOrderedMobility;20;4;11.97780;10;1000000;1000;12;4;883600;877510
NotSoNaiveOrderedMobility;20;8;21.60897;10;1000000;1000;13;4;788465;778430
NotSoNaiveOrderedMobility;20;16;43.31268;10;1000000;1000;22;4;575040;556955
ZigZagOverNSNMobility;20;2;5.79992;10;1000000;1000;11;4;943855;940900
ZigZagOverNSNMobility;20;4;11.81275;10;1000000;1000;12;4;893035;800775
ZigZagOverNSNMobility;20;8;23.98915;10;1000000;1000;15;4;766360;756180
ZigZagOverNSNMobility;20;16;51.41118;10;1000000;1000;22;4;496220;477095
NotSoNaiveOrderedMobility;20;2;6.35060;10;1000000;1000;11;4;937785;934740
NotSoNaiveOrderedMobility;20;4;12.25325;10;1000000;1000;12;4;881765;839375
NotSoNaiveOrderedMobility;20;8;21.30470;10;1000000;1000;14;4;792405;760770
NotSoNaiveOrderedMobility;20;16;49.30520;10;1000000;1000;22;4;531255;238210
ZigZagOverNSNMobility;20;2;6.04792;10;1000000;1000;11;4;941630;921095
ZigZagOverNSNMobility;20;4;13.32785;10;1000000;1000;13;4;874330;812660
ZigZagOverNSNMobility;20;8;24.76508;10;1000000;1000;15;4;754520;745990
ZigZagOverNSNMobility;20;16;53.53158;10;1000000;1000;22;4;493580;142015
NotSoNaiveOrderedMobility;20;2;6.12968;10;1000000;1000;11;4;940585;937120
NotSoNaiveOrderedMobility;20;4;10.68948;10;1000000;1000;12;4;900830;831680
NotSoNaiveOrderedMobility;20;8;23.07563;10;1000000;1000;15;4;774765;764810
NotSoNaiveOrderedMobility;20;16;49.18718;10;1000000;1000;21;4;518440;498400
ZigZagOverNSNMobility;20;2;6.36290;10;1000000;1000;11;4;937980;934655
ZigZagOverNSNMobility;20;4;13.55323;10;1000000;1000;12;4;866960;860725
ZigZagOverNSNMobility;20;8;26.14325;10;1000000;1000;14;4;745410;734510
ZigZagOverNSNMobility;20;16;48.89843;10;1000000;1000;21;4;542955;259475
NotSoNaiveOrderedMobility;20;2;7.16975;10;1000000;1000;10;4;930485;926685
NotSoNaiveOrderedMobility;20;4;13.60255;10;1000000;1000;13;4;867475;861370
NotSoNaiveOrderedMobility;20;8;26.03735;10;1000000;1000;14;4;752865;598820
NotSoNaiveOrderedMobility;20;16;46.39160;10;1000000;1000;21;4;546200;527745
ZigZagOverNSNMobility;20;2;5.23490;10;1000000;1000;12;4;949365;946320
ZigZagOverNSNMobility;20;4;11.64845;10;1000000;1000;12;4;889620;828600
ZigZagOverNSNMobility;20;8;22.40918;10;1000000;1000;15;4;780750;770780
ZigZagOverNSNMobility;20;16;43.70808;10;1000000;1000;21;4;572440;552955
NotSoNaiveOrderedMobility;20;2;6.69090;10;1000000;1000;10;4;934840;931470
NotSoNaiveOrderedMobility;20;4;10.60627;10;1000000;1000;12;4;897160;891515
NotSoNaiveOrderedMobility;20;8;28.93623;10;1000000;1000;14;4;727590;603535
NotSoNaiveOrderedMobility;20;16;50.04090;10;1000000;1000;22;4;535910;229310
ZigZagOverNSNMobility;20;2;7.64685;10;1000000;1000;12;4;930275;885780
ZigZagOverNSNMobility;20;4;12.32960;10;1000000;1000;13;4;882895;816015
ZigZagOverNSNMobility;20;8;21.20207;10;1000000;1000;14;4;792980;783000
ZigZagOverNSNMobility;20;16;44.03533;10;1000000;1000;20;4;584555;370645
NotSoNaiveOrderedMobility;20;2;6.09600;10;1000000;1000;11;4;940305;936825
NotSoNaiveOrderedMobility;20;4;8.78920;10;1000000;1000;13;4;914565;910425
NotSoNaiveOrderedMobility;20;8;25.76010;10;1000000;1000;14;4;763825;637335
NotSoNaiveOrderedMobility;20;16;46.07390;10;1000000;1000;21;4;549800;531170
ZigZagOverNSNMobility;20;2;6.57880;10;1000000;1000;11;4;937885;896435
ZigZagOverNSNMobility;20;4;10.28765;10;1000000;1000;12;4;900325;895235
ZigZagOverNSNMobility;20;8;23.68615;10;1000000;1000;14;4;781065;634660
ZigZagOverNSNMobility;20;16;47.51575;10;1000000;1000;21;4;545165;443305
NotSoNaiveOrderedMobility;20;2;5.78155;10;1000000;1000;11;4;946110;909770
NotSoNaiveOrderedMobility;20;4;13.44600;10;1000000;1000;12;4;869360;836560
NotSoNaiveOrderedMobility;20;8;28.79215;10;1000000;1000;15;4;722640;634935
NotSoNaiveOrderedMobility;20;16;49.92365;10;1000000;1000;20;4;546145;181185
ZigZagOverNSNMobility;20;2;5.40320;10;1000000;1000;11;4;948495;915980
ZigZagOverNSNMobility;20;4;10.57895;10;1000000;1000;12;4;900180;834855
ZigZagOverNSNMobility;20;8;23.18948;10;1000000;1000;14;4;779165;649610
ZigZagOverNSNMobility;20;16;43.24055;10;1000000;1000;20;4;595730;373660
NotSoNaiveOrderedMobility;20;2;5.08298;10;1000000;1000;11;4;951975;921155
NotSoNaiveOrderedMobility;20;4;13.16385;10;1000000;1000;12;4;873140;819350
NotSoNaiveOrderedMobility;20;8;24.27217;10;1000000;1000;14;4;776500;620985
NotSoNaiveOrderedMobility;20;16;45.09277;10;1000000;1000;21;4;568550;311990
ZigZagOverNSNMobility;20;2;5.42847;10;1000000;1000;11;4;950485;915745
ZigZagOverNSNMobility;20;4;11.86057;10;1000000;1000;12;4;884225;879205
ZigZagOverNSNMobility;20;8;23.35475;10;1000000;1000;15;4;778695;632390
ZigZagOverNSNMobility;20;16;46.04165;10;1000000;1000;20;4;550230;531080
NotSoNaiveOrderedMobility;20;2;5.77670;10;1000000;1000;10;4;945225;909700
NotSoNaiveOrderedMobility;20;4;12.76723;10;1000000;1000;12;4;875510;870160
NotSoNaiveOrderedMobility;20;8;28.69322;10;1000000;1000;14;4;726420;573200
NotSoNaiveOrderedMobility;20;16;49.75375;10;1000000;1000;21;4;528250;201490
ZigZagOverNSNMobility;20;2;6.14125;10;1000000;1000;11;4;939665;936820
ZigZagOverNSNMobility;20;4;12.27455;10;1000000;1000;12;4;883980;801870
ZigZagOverNSNMobility;20;8;23.36953;10;1000000;1000;14;4;806195;673705
ZigZagOverNSNMobility;20;16;44.17655;10;1000000;1000;20;4;579795;334125
NotSoNaiveOrderedMobility;20;2;6.85988;10;1000000;1000;10;4;935375;906180
NotSoNaiveOrderedMobility;20;4;11.15065;10;1000000;1000;12;4;891385;875555
NotSoNaiveOrderedMobility;20;8;22.39332;10;1000000;1000;14;4;780450;771040
NotSoNaiveOrderedMobility;20;16;41.93310;10;1000000;1000;20;4;600220;360860
ZigZagOverNSNMobility;20;2;7.60825;10;1000000;1000;11;4;931105;890210
ZigZagOverNSNMobility;20;4;11.04812;10;1000000;1000;13;4;892275;887140
ZigZagOverNSNMobility;20;8;28.06343;10;1000000;1000;15;4;739390;597160
ZigZagOverNSNMobility;20;16;50.27375;10;1000000;1000;20;4;524150;268045
NotSoNaiveOrderedMobility;20;2;6.51628;10;1000000;1000;11;4;936395;933170
NotSoNaiveOrderedMobility;20;4;11.84802;10;1000000;1000;12;4;884485;878855
NotSoNaiveOrderedMobility;20;8;24.65953;10;1000000;1000;14;4;756260;745335
NotSoNaiveOrderedMobility;20;16;55.05565;10;1000000;1000;21;4;458770;435795
ZigZagOverNSNMobility;20;2;5.02678;10;1000000;1000;11;4;951935;928035
ZigZagOverNSNMobility;20;4;11.89425;10;1000000;1000;12;4;887625;808795
ZigZagOverNSNMobility;20;8;22.37110;10;1000000;1000;15;4;788145;653595
ZigZagOverNSNMobility;20;16;53.64940;10;1000000;1000;22;4;495235;152615
NotSoNaiveOrderedMobility;20;2;7.07455;10;1000000;1000;11;4;930985;927570
NotSoNaiveOrderedMobility;20;4;12.91267;10;1000000;1000;12;4;877850;793140
NotSoNaiveOrderedMobility;20;8;23.85757;10;1000000;1000;14;4;765450;755925
NotSoNaiveOrderedMobility;20;16;47.60895;10;1000000;1000;21;4;551720;239475
ZigZagOverNSNMobility;20;2;5.97175;10;1000000;1000;11;4;944545;917170
ZigZagOverNSNMobility;20;4;11.69730;10;1000000;1000;13;4;888250;831615
ZigZagOverNSNMobility;20;8;24.02595;10;1000000;1000;14;4;763895;753365
ZigZagOverNSNMobility;20;16;43.66170;10;1000000;1000;20;4;572580;551470
NotSoNaiveOrderedMobility;20;2;5.95488;10;1000000;1000;11;4;942560;927885
NotSoNaiveOrderedMobility;20;4;11.53485;10;1000000;1000;12;4;890250;814615
NotSoNaiveOrderedMobility;20;8;21.30070;10;1000000;1000;14;4;798040;676800
NotSoNaiveOrderedMobility;20;16;50.38810;10;1000000;1000;21;4;526955;297495
ZigZagOverNSNMobility;20;2;6.82970;10;1000000;1000;11;4;935415;894600
ZigZagOverNSNMobility;20;4;10.93553;10;1000000;1000;12;4;894350;858965
ZigZagOverNSNMobility;20;8;22.66257;10;1000000;1000;14;4;785415;643860
ZigZagOverNSNMobility;20;16;53.48475;10;1000000;1000;22;4;668015;342645
NotSoNaiveOrderedMobility;20;2;4.82150;10;1000000;1000;11;4;955860;926090
NotSoNaiveOrderedMobility;20;4;11.50245;10;1000000;1000;13;4;887545;882415
NotSoNaiveOrderedMobility;20;8;21.98345;10;1000000;1000;14;4;791010;659615
NotSoNaiveOrderedMobility;20;16;50.11565;10;1000000;1000;20;4;526950;328375
ZigZagOverNSNMobility;20;2;5.74223;10;1000000;1000;10;4;944250;925760
ZigZagOverNSNMobility;20;4;11.99917;10;1000000;1000;12;4;883020;877295
ZigZagOverNSNMobility;20;8;22.76162;10;1000000;1000;14;4;776725;767975
ZigZagOverNSNMobility;20;16;41.40588;10;1000000;1000;22;4;596810;575930
NotSoNaiveOrderedMobility;20;2;5.69338;10;1000000;1000;11;4;946400;913790
NotSoNaiveOrderedMobility;20;4;10.13342;10;1000000;1000;12;4;900525;895705
NotSoNaiveOrderedMobility;20;8;23.45928;10;1000000;1000;14;4;771225;761000
NotSoNaiveOrderedMobility;20;16;38.46610;10;1000000;1000;23;4;632450;453460
ZigZagOverNSNMobility;20;2;6.68720;10;1000000;1000;11;4;937225;892385
ZigZagOverNSNMobility;20;4;10.37685;10;1000000;1000;12;4;898125;893720
ZigZagOverNSNMobility;20;8;22.56238;10;1000000;1000;14;4;788360;706840
ZigZagOverNSNMobility;20;16;43.88703;10;1000000;1000;21;4;582505;305355
NotSoNaiveOrderedMobility;20;2;5.60960;10;1000000;1000;11;4;946210;930120
NotSoNaiveOrderedMobility;20;4;12.25053;10;1000000;1000;13;4;879760;873520
NotSoNaiveOrderedMobility;20;8;25.34053;10;1000000;1000;15;4;758835;649740
NotSoNaiveOrderedMobility;20;16;53.35870;10;1000000;1000;21;4;503260;175800
ZigZagOverNSNMobility;20;2;5.76935;10;1000000;1000;11;4;945865;918810
ZigZagOverNSNMobility;20;4;11.06848;10;1000000;1000;12;4;897585;829915
ZigZagOverNSNMobility;20;8;24.95652;10;1000000;1000;14;4;755665;746185
ZigZagOverNSNMobility;20;16;48.35320;10;1000000;1000;22;4;548115;242825
NotSoNaiveOrderedMobility;20;2;4.91555;10;1000000;1000;11;4;951790;949370
NotSoNaiveOrderedMobility;20;4;11.08803;10;1000000;1000;12;4;891560;885920
NotSoNaiveOrderedMobility;20;8;23.25305;10;1000000;1000;14;4;782675;647440
NotSoNaiveOrderedMobility;20;16;47.22677;10;1000000;1000;22;4;566340;281105
ZigZagOverNSNMobility;20;4;12.63703;10;1000000;1000;12;4;880755;806420
ZigZagOverNSNMobility;20;2;5.53187;10;1000000;1000;12;4;947035;924785
ZigZagOverNSNMobility;20;8;26.56922;10;1000000;1000;15;4;744030;638075
ZigZagOverNSNMobility;20;16;43.58602;10;1000000;1000;21;4;584560;540510
NotSoNaiveOrderedMobility;20;2;6.09090;10;1000000;1000;11;4;940810;937970
NotSoNaiveOrderedMobility;20;4;12.67487;10;1000000;1000;11;4;882425;809075
NotSoNaiveOrderedMobility;20;8;20.60568;10;1000000;1000;14;4;799985;790680
NotSoNaiveOrderedMobility;20;16;49.31373;10;1000000;1000;21;4;517040;496265
ZigZagOverNSNMobility;20;2;4.58885;10;1000000;1000;11;4;955145;950255
ZigZagOverNSNMobility;20;4;11.54690;10;1000000;1000;13;4;890510;818405
ZigZagOverNSNMobility;20;8;31.03793;10;1000000;1000;15;4;711300;531025
ZigZagOverNSNMobility;20;16;44.68887;10;1000000;1000;21;4;573105;313220
NotSoNaiveOrderedMobility;20;2;6.13807;10;1000000;1000;11;4;941995;908910
NotSoNaiveOrderedMobility;20;4;13.57538;10;1000000;1000;12;4;870425;778455
NotSoNaiveOrderedMobility;20;8;28.08235;10;1000000;1000;14;4;733145;583390
NotSoNaiveOrderedMobility;20;16;43.19280;10;1000000;1000;22;4;588145;356610
ZigZagOverNSNMobility;20;2;5.74775;10;1000000;1000;11;4;945405;911415
ZigZagOverNSNMobility;20;4;9.89670;10;1000000;1000;12;4;904005;899640
ZigZagOverNSNMobility;20;8;22.38428;10;1000000;1000;15;4;779370;771165
ZigZagOverNSNMobility;20;16;60.33980;10;1000000;1000;23;4;547420;27055
NotSoNaiveOrderedMobility;20;2;5.44645;10;1000000;1000;11;4;950115;916515
NotSoNaiveOrderedMobility;20;4;13.10868;10;1000000;1000;12;4;871975;866045
NotSoNaiveOrderedMobility;20;8;28.20560;10;1000000;1000;15;4;725030;712830
NotSoNaiveOrderedMobility;20;16;43.02330;10;1000000;1000;21;4;582545;493985
ZigZagOverNSNMobility;20;2;6.92843;10;1000000;1000;11;4;932665;928665
ZigZagOverNSNMobility;20;4;12.23240;10;1000000;1000;12;4;885960;821955
ZigZagOverNSNMobility;20;8;26.06920;10;1000000;1000;15;4;752300;588980
ZigZagOverNSNMobility;20;16;52.57870;10;1000000;1000;20;4;488760;466875
NotSoNaiveOrderedMobility;20;2;6.07228;10;1000000;1000;10;4;940445;937135
NotSoNaiveOrderedMobility;20;4;12.55578;10;1000000;1000;12;4;876810;870940
NotSoNaiveOrderedMobility;20;8;25.40610;10;1000000;1000;14;4;750420;739485
NotSoNaiveOrderedMobility;20;16;43.50865;10;1000000;1000;22;4;573990;556285
ZigZagOverNSNMobility;20;2;5.18108;10;1000000;1000;12;4;950520;923000
ZigZagOverNSNMobility;20;4;12.06137;10;1000000;1000;12;4;880995;876485
ZigZagOverNSNMobility;20;8;23.74962;10;1000000;1000;14;4;767890;757005
ZigZagOverNSNMobility;20;16;58.51412;10;1000000;1000;22;4;434480;394110
NotSoNaiveOrderedMobility;20;2;5.59578;10;1000000;1000;10;4;945050;942250
NotSoNaiveOrderedMobility;20;4;12.18020;10;1000000;1000;11;4;881770;876380
NotSoNaiveOrderedMobility;20;8;20.81295;10;1000000;1000;14;4;799605;707580
NotSoNaiveOrderedMobility;20;16;49.42682;10;1000000;1000;22;4;518085;498165
ZigZagOverNSNMobility;20;2;4.99200;10;1000000;1000;11;4;951180;948745
ZigZagOverNSNMobility;20;4;12.81370;10;1000000;1000;13;4;874415;868410
ZigZagOverNSNMobility;20;8;28.46353;10;1000000;1000;15;4;718935;707675
ZigZagOverNSNMobility;20;16;48.92682;10;1000000;1000;21;4;656395;406615
NotSoNaiveOrderedMobility;20;2;8.24913;10;1000000;1000;11;4;921845;872180
NotSoNaiveOrderedMobility;20;4;10.48442;10;1000000;1000;12;4;897520;892750
NotSoNaiveOrderedMobility;20;8;24.67995;10;1000000;1000;15;4;765990;612210
NotSoNaiveOrderedMobility;20;16;43.32840;10;1000000;1000;21;4;587785;331885
ZigZagOverNSNMobility;20;2;7.43388;10;1000000;1000;10;4;928495;895865
ZigZagOverNSNMobility;20;4;12.37978;10;1000000;1000;12;4;878945;873925
ZigZagOverNSNMobility;20;8;25.11665;10;1000000;1000;15;4;753505;742330
ZigZagOverNSNMobility;20;16;49.75250;10;1000000;1000;20;4;513000;490985
NotSoNaiveOrderedMobility;20;2;6.25642;10;1000000;1000;10;4;938875;935470
NotSoNaiveOrderedMobility;20;4;10.79197;10;1000000;1000;12;4;897285;834870
NotSoNaiveOrderedMobility;20;8;22.92055;10;1000000;1000;14;4;781725;636525
NotSoNaiveOrderedMobility;20;16;49.83015;10;1000000;1000;22;4;511560;491700
ZigZagOverNSNMobility;20;2;6.25328;10;1000000;1000;11;4;943055;905475
ZigZagOverNSNMobility;20;4;12.62970;10;1000000;1000;12;4;880335;800490
ZigZagOverNSNMobility;20;8;22.17563;10;1000000;1000;15;4;788170;721090
ZigZagOverNSNMobility;20;16;48.37120;10;1000000;1000;22;4;528235;504630
NotSoNaiveOrderedMobility;20;2;6.69235;10;1000000;1000;10;4;937300;892480
NotSoNaiveOrderedMobility;20;4;12.96818;10;1000000;1000;13;4;877540;791465
NotSoNaiveOrderedMobility;20;8;24.06565;10;1000000;1000;15;4;777515;629670
NotSoNaiveOrderedMobility;20;16;48.52365;10;1000000;1000;21;4;522170;502100
ZigZagOverNSNMobility;20;2;5.31805;10;1000000;1000;10;4;948325;945695
ZigZagOverNSNMobility;20;4;11.82058;10;1000000;1000;12;4;888080;809245
ZigZagOverNSNMobility;20;8;24.97085;10;1000000;1000;14;4;769180;616125
ZigZagOverNSNMobility;20;16;46.89950;10;1000000;1000;21;4;548950;522090
NotSoNaiveOrderedMobility;20;2;5.78125;10;1000000;1000;10;4;943495;940575
NotSoNaiveOrderedMobility;20;4;10.95830;10;1000000;1000;12;4;893965;874485
NotSoNaiveOrderedMobility;20;8;25.71225;10;1000000;1000;15;4;748740;738150
NotSoNaiveOrderedMobility;20;16;51.79703;10;1000000;1000;21;4;507435;200480
ZigZagOverNSNMobility;20;2;6.69907;10;1000000;1000;11;4;934250;931240
ZigZagOverNSNMobility;20;4;10.58008;10;1000000;1000;12;4;901265;849620
ZigZagOverNSNMobility;20;8;22.97668;10;1000000;1000;14;4;791185;650730
ZigZagOverNSNMobility;20;16;40.79700;10;1000000;1000;20;4;599340;580990
NotSoNaiveOrderedMobility;20;2;5.51505;10;1000000;1000;10;4;951470;917685
NotSoNaiveOrderedMobility;20;4;10.64095;10;1000000;1000;12;4;896975;881710
NotSoNaiveOrderedMobility;20;8;23.70435;10;1000000;1000;14;4;767270;756840
NotSoNaiveOrderedMobility;20;16;55.55743;10;1000000;1000;21;4;535535;211480
ZigZagOverNSNMobility;20;2;7.15957;10;1000000;1000;11;4;929870;926385
ZigZagOverNSNMobility;20;4;12.11883;10;1000000;1000;13;4;882580;857095
ZigZagOverNSNMobility;20;8;23.93085;10;1000000;1000;15;4;799435;632550
ZigZagOverNSNMobility;20;16;58.03703;10;1000000;1000;21;4;577235;205380
NotSoNaiveOrderedMobility;20;2;5.87347;10;1000000;1000;11;4;943885;915640
NotSoNaiveOrderedMobility;20;4;10.47122;10;1000000;1000;11;4;897690;893365
NotSoNaiveOrderedMobility;20;8;22.90918;10;1000000;1000;14;4;786565;637965
NotSoNaiveOrderedMobility;20;16;54.67080;10;1000000;1000;22;4;520755;-106530
ZigZagOverNSNMobility;20;2;5.43575;10;1000000;1000;11;4;947185;944000
ZigZagOverNSNMobility;20;4;12.85705;10;1000000;1000;12;4;874570;867855
ZigZagOverNSNMobility;20;8;21.01023;10;1000000;1000;14;4;805035;673995
ZigZagOverNSNMobility;20;16;44.57003;10;1000000;1000;21;4;563255;546330
NotSoNaiveOrderedMobility;20;2;6.28682;10;1000000;1000;10;4;940815;901230
NotSoNaiveOrderedMobility;20;4;12.00740;10;1000000;1000;13;4;884355;847760
NotSoNaiveOrderedMobility;20;8;22.05698;10;1000000;1000;13;4;785560;775755
NotSoNaiveOrderedMobility;20;16;52.38173;10;1000000;1000;22;4;488650;468425
ZigZagOverNSNMobility;20;2;6.24860;10;1000000;1000;11;4;941900;901055
ZigZagOverNSNMobility;20;4;12.33897;10;1000000;1000;13;4;879390;874790
ZigZagOverNSNMobility;20;8;30.41415;10;1000000;1000;16;4;702935;689885
ZigZagOverNSNMobility;20;16;43.02398;10;1000000;1000;21;4;583140;551925
NotSoNaiveOrderedMobility;20;2;5.91742;10;1000000;1000;11;4;944765;907450
NotSoNaiveOrderedMobility;20;4;11.29482;10;1000000;1000;11;4;891520;838910
NotSoNaiveOrderedMobility;20;8;23.08215;10;1000000;1000;14;4;780405;635505
NotSoNaiveOrderedMobility;20;16;48.05283;10;1000000;1000;21;4;525275;507760
ZigZagOverNSNMobility;20;4;10.48930;10;1000000;1000;12;4;897620;892930
ZigZagOverNSNMobility;20;2;6.40618;10;1000000;1000;12;4;942635;904005
ZigZagOverNSNMobility;20;8;23.26968;10;1000000;1000;14;4;775245;727670
ZigZagOverNSNMobility;20;16;59.83510;10;1000000;1000;21;4;414535;390565
NotSoNaiveOrderedMobility;20;2;5.75920;10;1000000;1000;11;4;944065;940925
NotSoNaiveOrderedMobility;20;4;12.00018;10;1000000;1000;12;4;885750;814000
NotSoNaiveOrderedMobility;20;8;20.16143;10;1000000;1000;15;4;803215;793260
NotSoNaiveOrderedMobility;20;16;51.34780;10;1000000;1000;21;4;509840;202815
ZigZagOverNSNMobility;20;2;6.23030;10;1000000;1000;10;4;942095;903595
ZigZagOverNSNMobility;20;4;13.28070;10;1000000;1000;12;4;869665;863690
ZigZagOverNSNMobility;20;8;22.12053;10;1000000;1000;15;4;788990;698620
ZigZagOverNSNMobility;20;16;45.75010;10;1000000;1000;21;4;562195;328215
NotSoNaiveOrderedMobility;20;2;5.88133;10;1000000;1000;11;4;945820;907905
NotSoNaiveOrderedMobility;20;4;12.18187;10;1000000;1000;11;4;883635;833660
NotSoNaiveOrderedMobility;20;8;21.15305;10;1000000;1000;14;4;792905;784430
NotSoNaiveOrderedMobility;20;16;44.55640;10;1000000;1000;22;4;565720;546950
ZigZagOverNSNMobility;20;2;5.44902;10;1000000;1000;11;4;947090;944340
ZigZagOverNSNMobility;20;4;11.86790;10;1000000;1000;13;4;888590;809015
ZigZagOverNSNMobility;20;8;28.36313;10;1000000;1000;15;4;721635;709705
ZigZagOverNSNMobility;20;16;49.48845;10;1000000;1000;22;4;548840;258115
NotSoNaiveOrderedMobility;20;2;6.46665;10;1000000;1000;11;4;936805;933790
NotSoNaiveOrderedMobility;20;4;12.32233;10;1000000;1000;11;4;888685;814435
