Strategy;mapName;nPOIs;nUAV;SucessTax;pathTime;globalAvgDelay;tourSize;memory;validRVZ;totRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy
DADCA-Parted-NSN;122;80;4.0;3.2966300000000004;0.00036666666666666667;4564.0;113.717;0.0;186.0;307.0;78740.0;19685.0;393700.0
DADCA-Parted-NSN;122;250;4.0;1.60765;0.00045000000000000004;11071.0;193.238;0.0;87.0;256.0;123049.0;30762.0;615240.0
DADCA-Parted-NSN;122;320;4.0;1.38527;0.00048333333333333334;11458.0;209.274;650112.0;68.0;169.0;126224.0;31556.0;631120.0
DADCA-Parted-NSN;122;500;4.0;0.9413600000000001;0.0005666666666666667;14661.0;267.63800000000003;325056.0;30.0;138.0;93076.0;23269.0;465380.0
DADCA-Parted-NSN;123;16;4.0;7.56957;0.00035;2246.0;54.594;0.0;490.0;603.0;42490.0;10622.0;212440.0
DADCA-Parted-NSN;123;32;4.0;5.931109999999999;0.00035;4329.0;67.74;0.0;379.0;493.0;74141.0;18535.0;370700.0
DADCA-Parted-NSN;123;48;4.0;4.41141;0.00036666666666666667;3483.0;88.72;0.0;264.0;374.0;62106.0;15526.0;310520.0
DADCA-Parted-NSN;123;50;4.0;4.42654;0.00035;3523.0;88.809;0.0;267.0;377.0;62536.0;15634.0;312680.0
DADCA-Parted-NSN;123;80;4.0;3.41546;0.00038333333333333334;7297.0;111.424;0.0;196.0;310.0;92963.0;23240.0;464800.0
DADCA-Parted-NSN;123;250;4.0;1.53351;0.00046666666666666666;11595.0;199.14000000000001;0.0;74.0;180.0;117901.0;29475.0;589500.0
DADCA-Parted-NSN;123;320;4.0;1.28655;0.00046666666666666666;12513.0;224.802;650112.0;52.0;173.0;107181.0;26795.0;535900.0
DADCA-Parted-NSN;123;500;4.0;0.87739;0.0006333333333333334;15439.0;279.841;325056.0;28.0;134.0;88340.0;22085.0;441700.0
DADCA-Parted-NSN;124;16;4.0;7.139639999999999;0.00035;2145.0;56.998000000000005;0.0;464.0;574.0;34123.0;8530.0;170600.0
DADCA-Parted-NSN;124;32;4.0;5.51342;0.00035;4384.0;72.672;0.0;348.0;513.0;66986.0;16746.0;334920.0
DADCA-Parted-NSN;124;48;4.0;4.826630000000001;0.00036666666666666667;4995.0;80.836;0.0;314.0;428.0;88539.0;22134.0;442680.0
DADCA-Parted-NSN;124;50;4.0;4.80363;0.00036666666666666667;4623.0;81.093;0.0;297.0;443.0;83439.0;20859.0;417180.0
DADCA-Parted-NSN;124;80;4.0;3.34864;0.00038333333333333334;6581.0;110.36;0.0;202.0;312.0;97145.0;24286.0;485720.0
DADCA-Parted-NSN;124;250;4.0;1.50691;0.0005666666666666667;12091.0;203.197;0.0;68.0;170.0;101324.0;25331.0;506620.0
DADCA-Parted-NSN;124;320;4.0;1.3494899999999999;0.00048333333333333334;11876.0;215.11100000000002;650112.0;66.0;171.0;123276.0;30819.0;616380.0
DADCA-Parted-NSN;124;500;4.0;0.8951600000000001;0.0006166666666666667;15182.0;277.895;325088.0;33.0;133.0;90224.0;22556.0;451120.0
DADCA-Parted-NSN;125;16;4.0;7.5258;0.00035;2108.0;55.013;0.0;482.0;592.0;38252.0;9563.0;191260.0
DADCA-Parted-NSN;125;32;4.0;5.92972;0.00036666666666666667;4009.0;68.032;0.0;378.0;525.0;68823.0;17205.0;344100.0
DADCA-Parted-NSN;125;48;4.0;4.71201;0.00035;3149.0;82.782;0.0;290.0;408.0;66947.0;16736.0;334720.0
DADCA-Parted-NSN;125;50;4.0;4.64217;0.00035;3377.0;84.22800000000001;0.0;289.0;401.0;68230.0;17057.0;341140.0
DADCA-Parted-NSN;125;80;4.0;3.06498;0.00036666666666666667;22073.0;119.494;0.0;187.0;301.0;74259.0;18564.0;371280.0
DADCA-Parted-NSN;125;250;4.0;1.5877;0.0004166666666666667;11361.0;194.913;0.0;78.0;190.0;119131.0;29782.0;595640.0
DADCA-Parted-NSN;125;320;4.0;1.34104;0.0005333333333333334;11770.0;216.534;650136.0;68.0;174.0;119551.0;29887.0;597740.0
DADCA-Parted-NSN;125;500;4.0;0.9304600000000001;0.0006166666666666667;14794.0;268.946;325056.0;30.0;130.0;89021.0;22255.0;445100.0
DADCA-Parted-NSN;126;16;4.0;7.42236;0.00035;2019.0;55.253;0.0;478.0;616.0;44672.0;11168.0;223360.0
DADCA-Parted-NSN;126;32;4.0;5.555680000000001;0.00036666666666666667;2761.0;71.665;0.0;370.0;489.0;59385.0;14846.0;296920.0
DADCA-Parted-NSN;126;48;4.0;4.33035;0.00038333333333333334;3563.0;90.892;0.0;256.0;378.0;65724.0;16431.0;328620.0
DADCA-Parted-NSN;126;50;4.0;4.09086;0.00036666666666666667;3656.0;93.884;0.0;254.0;378.0;66861.0;16715.0;334300.0
DADCA-Parted-NSN;126;80;4.0;3.3124300000000004;0.00038333333333333334;4835.0;112.699;0.0;191.0;303.0;78514.0;19628.0;392560.0
DADCA-Parted-NSN;126;250;4.0;1.55693;0.00043333333333333337;11403.0;196.93200000000002;0.0;84.0;200.0;116020.0;29005.0;580100.0
DADCA-Parted-NSN;126;320;4.0;1.26406;0.00046666666666666666;13618.0;226.96200000000002;650112.0;59.0;169.0;119535.0;29883.0;597660.0
DADCA-Parted-NSN;126;500;4.0;0.84606;0.0005833333333333334;16183.0;286.718;325056.0;28.0;132.0;88618.0;22154.0;443080.0
DADCA-Parted-NSN;127;16;4.0;8.61425;0.00036666666666666667;1947.0;48.023;0.0;570.0;680.0;46696.0;11674.0;233480.0
DADCA-Parted-NSN;127;32;4.0;6.743410000000001;0.00036666666666666667;2366.0;60.218;0.0;440.0;556.0;68884.0;17221.0;344420.0
DADCA-Parted-NSN;127;48;4.0;5.3739099999999995;0.00038333333333333334;2870.0;73.97200000000001;0.0;326.0;428.0;82886.0;20721.0;414420.0
DADCA-Parted-NSN;127;50;4.0;5.1769300000000005;0.00035;2902.0;76.47800000000001;0.0;318.0;423.0;82836.0;20709.0;414180.0
DADCA-Parted-NSN;127;80;4.0;3.5000699999999996;0.00036666666666666667;7410.0;107.539;0.0;211.0;354.0;89257.0;22314.0;446280.0
DADCA-Parted-NSN;127;250;4.0;1.64904;0.00043333333333333337;10795.0;188.083;0.0;82.0;196.0;113517.0;28379.0;567580.0
DADCA-Parted-NSN;127;320;4.0;1.24766;0.0005166666666666667;12275.0;227.798;650112.0;54.0;166.0;101558.0;25389.0;507780.0
DADCA-Parted-NSN;127;500;4.0;0.85655;0.0005833333333333334;15749.0;286.207;325088.0;28.0;133.0;85074.0;21268.0;425360.0
DADCA-Parted-NSN;128;16;4.0;8.33659;0.00036666666666666667;9959.0;49.388;0.0;553.0;670.0;61649.0;15412.0;308240.0
DADCA-Parted-NSN;128;32;4.0;5.9794599999999996;0.00036666666666666667;3917.0;67.6;0.0;376.0;486.0;97962.0;24490.0;489800.0
DADCA-Parted-NSN;128;48;4.0;4.21128;0.00035;6077.0;92.07000000000001;0.0;255.0;372.0;74956.0;18739.0;374780.0
DADCA-Parted-NSN;128;50;4.0;4.16188;0.00036666666666666667;3750.0;93.033;0.0;246.0;356.0;62721.0;15680.0;313600.0
DADCA-Parted-NSN;128;80;4.0;3.4476;0.0004;6792.0;108.379;0.0;204.0;315.0;102522.0;25630.0;512600.0
DADCA-Parted-NSN;128;250;4.0;1.57633;0.0005166666666666667;11526.0;195.197;0.0;79.0;183.0;115488.0;28872.0;577440.0
DADCA-Parted-NSN;128;320;4.0;1.1689;0.0005;13000.0;236.483;650112.0;52.0;158.0;96015.0;24003.0;480060.0
DADCA-Parted-NSN;128;500;4.0;0.91122;0.0006166666666666667;14169.0;272.196;325056.0;28.0;146.0;87051.0;21762.0;435240.0
DADCA-Parted-NSN;129;16;4.0;9.822289999999999;0.00035;1643.0;42.328;0.0;644.0;746.0;70689.0;17672.0;353440.0
DADCA-Parted-NSN;129;32;4.0;6.73888;0.00035;2278.0;60.496;0.0;422.0;537.0;70394.0;17598.0;351960.0
DADCA-Parted-NSN;129;48;4.0;5.40131;0.00035;2735.0;72.985;0.0;338.0;445.0;82151.0;20537.0;410740.0
DADCA-Parted-NSN;129;50;4.0;5.2289699999999995;0.00035;2883.0;75.497;0.0;328.0;430.0;84176.0;21044.0;420880.0
DADCA-Parted-NSN;129;80;4.0;3.68784;0.00036666666666666667;6671.0;104.57000000000001;0.0;220.0;330.0;115558.0;28889.0;577780.0
DADCA-Parted-NSN;129;250;4.0;1.47709;0.00043333333333333337;10886.0;207.567;0.0;64.0;188.0;105138.0;26284.0;525680.0
DADCA-Parted-NSN;129;320;4.0;1.3115700000000001;0.00045000000000000004;11940.0;220.052;650112.0;58.0;168.0;103434.0;25858.0;517160.0
DADCA-Parted-NSN;129;500;4.0;0.88074;0.0006166666666666667;15466.0;280.896;325056.0;32.0;142.0;91467.0;22866.0;457320.0
DADCA-Parted-NSN;130;16;4.0;8.33128;0.00035;1965.0;49.248;0.0;545.0;654.0;48467.0;12116.0;242320.0
DADCA-Parted-NSN;130;32;4.0;5.94606;0.00035;2361.0;68.537;0.0;369.0;478.0;69021.0;17255.0;345100.0
DADCA-Parted-NSN;130;48;4.0;4.19801;0.00036666666666666667;3913.0;94.913;0.0;249.0;361.0;70309.0;17577.0;351540.0
DADCA-Parted-NSN;130;50;4.0;4.36377;0.00035;14222.0;91.083;0.0;268.0;385.0;72329.0;18082.0;361640.0
DADCA-Parted-NSN;130;80;4.0;2.77872;0.0004;7990.0;131.35;0.0;152.0;274.0;77357.0;19339.0;386780.0
DADCA-Parted-NSN;130;250;4.0;1.52315;0.00048333333333333334;11957.0;202.341;0.0;68.0;173.0;102248.0;25562.0;511240.0
DADCA-Parted-NSN;130;320;4.0;1.3483399999999999;0.0005;11854.0;216.214;650112.0;64.0;173.0;120204.0;30051.0;601020.0
DADCA-Parted-NSN;130;500;4.0;0.94794;0.0006333333333333334;14480.0;264.79;325056.0;34.0;136.0;98351.0;24587.0;491740.0
DADCA-Parted-NSN;131;16;4.0;8.88166;0.00035;1756.0;46.344;0.0;582.0;696.0;48041.0;12010.0;240200.0
DADCA-Parted-NSN;131;32;4.0;6.419630000000001;0.00035;2460.0;62.927;0.0;416.0;526.0;72759.0;18189.0;363780.0
DADCA-Parted-NSN;131;48;4.0;4.39867;0.00036666666666666667;5465.0;88.745;0.0;264.0;397.0;76824.0;19206.0;384120.0
DADCA-Parted-NSN;131;50;4.0;4.39904;0.00036666666666666667;7711.0;88.759;0.0;274.0;447.0;75613.0;18903.0;378060.0
DADCA-Parted-NSN;131;80;4.0;3.72586;0.00036666666666666667;6555.0;102.102;0.0;214.0;328.0;105887.0;26471.0;529420.0
DADCA-Parted-NSN;131;250;4.0;1.54309;0.00046666666666666666;11486.0;198.388;0.0;78.0;184.0;118700.0;29675.0;593500.0
DADCA-Parted-NSN;131;320;4.0;1.2878399999999999;0.0005;13627.0;223.53;650112.0;61.0;164.0;132502.0;33125.0;662500.0
DADCA-Parted-NSN;131;500;4.0;0.9339700000000001;0.0005666666666666667;14734.0;268.981;325056.0;28.0;143.0;87616.0;21904.0;438080.0
DADCA-Parted-NSN;132;16;4.0;9.608410000000001;0.00035;1565.0;43.522;0.0;620.0;726.0;42937.0;10734.0;214680.0
DADCA-Parted-NSN;132;32;4.0;5.87366;0.00035;4234.0;69.205;0.0;372.0;495.0;59016.0;14754.0;295080.0
DADCA-Parted-NSN;132;48;4.0;5.05176;0.00036666666666666667;3150.0;77.812;0.0;312.0;428.0;74233.0;18558.0;371160.0
DADCA-Parted-NSN;132;50;4.0;4.58866;0.00036666666666666667;3396.0;85.694;0.0;274.0;432.0;69059.0;17264.0;345280.0
DADCA-Parted-NSN;132;80;4.0;3.3551599999999997;0.00038333333333333334;7348.0;111.013;0.0;200.0;305.0;98433.0;24608.0;492160.0
DADCA-Parted-NSN;132;250;4.0;1.7188400000000001;0.00043333333333333337;8618.0;181.798;0.0;90.0;193.0;116849.0;29212.0;584240.0
DADCA-Parted-NSN;132;320;4.0;1.33417;0.00045000000000000004;12025.0;217.261;650112.0;75.0;183.0;110437.0;27609.0;552180.0
DADCA-Parted-NSN;132;500;4.0;0.8785200000000001;0.0006166666666666667;15481.0;281.064;325056.0;28.0;134.0;89975.0;22493.0;449860.0
DADCA-Parted-NSN;133;16;4.0;9.997110000000001;0.00035;1694.0;41.972;0.0;640.0;742.0;47125.0;11781.0;235620.0
DADCA-Parted-NSN;133;32;4.0;5.21056;0.00035;2692.0;77.56;0.0;325.0;441.0;53903.0;13475.0;269500.0
DADCA-Parted-NSN;133;48;4.0;3.89146;0.00036666666666666667;3689.0;98.665;0.0;232.0;372.0;54508.0;13627.0;272540.0
DADCA-Parted-NSN;133;50;4.0;3.8557099999999997;0.00036666666666666667;3830.0;100.458;0.0;238.0;366.0;56549.0;14137.0;282740.0
DADCA-Parted-NSN;133;80;4.0;3.2229;0.00038333333333333334;7095.0;115.506;0.0;190.0;324.0;90960.0;22740.0;454800.0
DADCA-Parted-NSN;133;250;4.0;1.55582;0.00043333333333333337;11624.0;197.904;0.0;77.0;204.0;123540.0;30885.0;617700.0
DADCA-Parted-NSN;133;320;4.0;1.37245;0.0005;11591.0;212.017;650144.0;68.0;175.0;128354.0;32088.0;641760.0
DADCA-Parted-NSN;133;500;4.0;0.92204;0.0005833333333333334;14885.0;274.161;325056.0;30.0;137.0;87534.0;21883.0;437660.0
DADCA-Parted-NSN;134;16;4.0;9.01452;0.00035;2105.0;46.35;0.0;578.0;688.0;53762.0;13440.0;268800.0
DADCA-Parted-NSN;134;32;4.0;6.0479400000000005;0.00035;2715.0;66.279;0.0;378.0;480.0;76089.0;19022.0;380440.0
DADCA-Parted-NSN;134;48;4.0;4.58603;0.00036666666666666667;5549.0;86.345;0.0;272.0;392.0;83532.0;20883.0;417660.0
DADCA-Parted-NSN;134;50;4.0;4.48723;0.00035;5548.0;87.833;0.0;273.0;399.0;81736.0;20434.0;408680.0
DADCA-Parted-NSN;134;80;4.0;3.63551;0.00036666666666666667;4439.0;104.982;0.0;215.0;326.0;97661.0;24415.0;488300.0
DADCA-Parted-NSN;134;250;4.0;1.6543700000000001;0.00043333333333333337;10646.0;187.137;0.0;78.0;180.0;118298.0;29574.0;591480.0
DADCA-Parted-NSN;134;320;4.0;1.40143;0.00046666666666666666;11313.0;207.01500000000001;650112.0;64.0;176.0;123220.0;30805.0;616100.0
DADCA-Parted-NSN;134;500;4.0;0.92174;0.0006166666666666667;14918.0;271.229;325056.0;28.0;135.0;83823.0;20955.0;419100.0
DADCA-Parted-NSN;135;16;4.0;7.7721100000000005;0.00035;2288.0;53.328;0.0;498.0;609.0;41376.0;10344.0;206880.0
DADCA-Parted-NSN;135;32;4.0;6.1700099999999996;0.00035;4018.0;65.514;0.0;388.0;498.0;83709.0;20927.0;418540.0
DADCA-Parted-NSN;135;48;4.0;4.8886;0.00036666666666666667;3063.0;81.864;0.0;303.0;428.0;75379.0;18844.0;376880.0
DADCA-Parted-NSN;135;50;4.0;4.511769999999999;0.00035;23135.0;87.825;0.0;282.0;394.0;76263.0;19065.0;381300.0
DADCA-Parted-NSN;135;80;4.0;3.13301;0.00038333333333333334;7190.0;117.982;0.0;184.0;297.0;95840.0;23960.0;479200.0
DADCA-Parted-NSN;135;250;4.0;1.73888;0.00043333333333333337;10241.0;180.219;0.0;90.0;199.0;133901.0;33475.0;669500.0
DADCA-Parted-NSN;135;320;4.0;1.31315;0.0005;11961.0;220.64000000000001;650112.0;54.0;157.0;107333.0;26833.0;536660.0
DADCA-Parted-NSN;135;500;4.0;0.8915299999999999;0.0006166666666666667;15214.0;279.147;325056.0;32.0;135.0;88084.0;22021.0;440420.0
DADCA-Parted-NSN;136;16;4.0;9.06925;0.00035;1829.0;45.856;0.0;595.0;705.0;53450.0;13362.0;267240.0
DADCA-Parted-NSN;136;32;4.0;6.28557;0.00036666666666666667;2641.0;64.464;0.0;390.0;500.0;61918.0;15479.0;309580.0
DADCA-Parted-NSN;136;48;4.0;4.65953;0.00035;3428.0;84.971;0.0;288.0;402.0;67231.0;16807.0;336140.0
DADCA-Parted-NSN;136;50;4.0;4.41879;0.00036666666666666667;3511.0;88.496;0.0;266.0;383.0;67505.0;16876.0;337520.0
DADCA-Parted-NSN;136;80;4.0;3.50581;0.00036666666666666667;4283.0;105.592;0.0;206.0;312.0;78390.0;19597.0;391940.0
DADCA-Parted-NSN;136;250;4.0;1.45517;0.00046666666666666666;11365.0;209.239;0.0;64.0;178.0;103505.0;25876.0;517520.0
DADCA-Parted-NSN;136;320;4.0;1.2297;0.00046666666666666666;12770.0;230.351;650112.0;64.0;190.0;106139.0;26534.0;530680.0
DADCA-Parted-NSN;136;500;4.0;0.9340700000000001;0.0006000000000000001;14545.0;268.664;325088.0;28.0;131.0;85807.0;21451.0;429020.0
DADCA-Parted-NSN;137;16;4.0;7.57198;0.00035;1942.0;54.528;0.0;481.0;591.0;37006.0;9251.0;185020.0
DADCA-Parted-NSN;137;32;4.0;6.469119999999999;0.00035;2469.0;63.561;0.0;396.0;506.0;66322.0;16580.0;331600.0
DADCA-Parted-NSN;137;48;4.0;5.05851;0.00036666666666666667;5041.0;78.09700000000001;0.0;312.0;429.0;92136.0;23034.0;460680.0
DADCA-Parted-NSN;137;50;4.0;4.86269;0.00036666666666666667;5143.0;80.532;0.0;302.0;416.0;93506.0;23376.0;467520.0
DADCA-Parted-NSN;137;80;4.0;3.18273;0.00036666666666666667;6654.0;116.22500000000001;0.0;191.0;316.0;86413.0;21603.0;432060.0
DADCA-Parted-NSN;137;250;4.0;1.40486;0.0005166666666666667;11395.0;214.725;0.0;63.0;179.0;92122.0;23030.0;460600.0
DADCA-Parted-NSN;137;320;4.0;1.28047;0.00046666666666666666;12105.0;224.203;650112.0;56.0;158.0;97443.0;24360.0;487200.0
DADCA-Parted-NSN;137;500;4.0;0.9357200000000001;0.0006000000000000001;14154.0;269.41;325056.0;28.0;142.0;87418.0;21854.0;437080.0
DADCA-Parted-NSN;138;16;4.0;9.25106;0.00035;2965.0;44.555;0.0;608.0;712.0;64496.0;16124.0;322480.0
DADCA-Parted-NSN;138;32;4.0;7.062539999999999;0.00035;2235.0;58.292;0.0;444.0;556.0;73811.0;18452.0;369040.0
DADCA-Parted-NSN;138;48;4.0;4.72114;0.00036666666666666667;24922.0;84.743;0.0;296.0;412.0;89009.0;22252.0;445040.0
DADCA-Parted-NSN;138;50;4.0;4.55401;0.00036666666666666667;22089.0;86.858;0.0;272.0;389.0;77315.0;19328.0;386560.0
DADCA-Parted-NSN;138;80;4.0;3.79348;0.00036666666666666667;6193.0;99.274;0.0;234.0;345.0;120305.0;30076.0;601520.0
DADCA-Parted-NSN;138;250;4.0;1.44245;0.00043333333333333337;10921.0;208.519;0.0;68.0;174.0;102474.0;25618.0;512360.0
DADCA-Parted-NSN;138;320;4.0;1.21933;0.00048333333333333334;13087.0;232.525;650112.0;52.0;165.0;106768.0;26692.0;533840.0
DADCA-Parted-NSN;138;500;4.0;0.90946;0.0005833333333333334;15055.0;273.617;325056.0;30.0;130.0;87678.0;21919.0;438380.0
DADCA-Parted-NSN;139;16;4.0;7.87507;0.00035;2183.0;52.315;0.0;512.0;624.0;41195.0;10298.0;205960.0
DADCA-Parted-NSN;139;32;4.0;5.6706900000000005;0.00035;4770.0;73.322;0.0;344.0;454.0;66673.0;16668.0;333360.0
DADCA-Parted-NSN;139;48;4.0;4.4573;0.00035;5541.0;87.943;0.0;270.0;384.0;82336.0;20584.0;411680.0
DADCA-Parted-NSN;139;50;4.0;4.44039;0.00035;5632.0;88.256;0.0;264.0;388.0;83089.0;20772.0;415440.0
DADCA-Parted-NSN;139;80;4.0;3.4184300000000003;0.00036666666666666667;7064.0;111.631;0.0;194.0;304.0;105374.0;26343.0;526860.0
DADCA-Parted-NSN;139;250;4.0;1.6186;0.0005333333333333334;11644.0;190.34;0.0;85.0;186.0;141549.0;35387.0;707740.0
DADCA-Parted-NSN;139;320;4.0;1.3373;0.00048333333333333334;12042.0;217.375;650112.0;64.0;179.0;115992.0;28998.0;579960.0
DADCA-Parted-NSN;139;500;4.0;0.90681;0.0006333333333333334;14987.0;274.561;325056.0;30.0;149.0;84262.0;21065.0;421300.0
DADCA-Parted-NSN;140;16;4.0;9.51859;0.00035;1792.0;44.052;0.0;608.0;718.0;45408.0;11352.0;227040.0
DADCA-Parted-NSN;140;32;4.0;5.596;0.00035;2601.0;71.129;0.0;356.0;491.0;51741.0;12935.0;258700.0
DADCA-Parted-NSN;140;48;4.0;4.25737;0.00036666666666666667;5820.0;90.898;0.0;266.0;382.0;68236.0;17059.0;341180.0
DADCA-Parted-NSN;140;50;4.0;4.53009;0.00036666666666666667;5568.0;86.71900000000001;0.0;272.0;395.0;89646.0;22411.0;448220.0
DADCA-Parted-NSN;140;80;4.0;3.47885;0.00035;6968.0;107.523;0.0;206.0;330.0;99736.0;24934.0;498680.0
DADCA-Parted-NSN;140;250;4.0;1.52082;0.00043333333333333337;11890.0;199.767;0.0;72.0;182.0;114066.0;28516.0;570320.0
DADCA-Parted-NSN;140;320;4.0;1.31657;0.00048333333333333334;12629.0;220.383;650144.0;63.0;179.0;107561.0;26890.0;537800.0
DADCA-Parted-NSN;140;500;4.0;0.9316700000000001;0.0006333333333333334;14706.0;269.752;325088.0;32.0;139.0;82396.0;20599.0;411980.0
DADCA-Parted-NSN;141;16;4.0;9.053339999999999;0.00035;1919.0;45.786;0.0;588.0;704.0;45945.0;11486.0;229720.0
DADCA-Parted-NSN;141;32;4.0;5.44144;0.00035;2897.0;74.126;0.0;340.0;451.0;41741.0;10435.0;208700.0
DADCA-Parted-NSN;141;48;4.0;4.82442;0.00036666666666666667;4902.0;81.22800000000001;0.0;296.0;420.0;84541.0;21135.0;422700.0
DADCA-Parted-NSN;141;50;4.0;4.7119599999999995;0.00036666666666666667;4910.0;82.74;0.0;288.0;409.0;84828.0;21207.0;424140.0
DADCA-Parted-NSN;141;80;4.0;3.1231400000000002;0.00038333333333333334;4621.0;118.437;0.0;220.0;336.0;77489.0;19372.0;387440.0
DADCA-Parted-NSN;141;250;4.0;1.6122;0.00045000000000000004;11095.0;192.177;0.0;84.0;188.0;121898.0;30474.0;609480.0
DADCA-Parted-NSN;141;320;4.0;1.33418;0.00046666666666666666;11896.0;217.665;650112.0;66.0;176.0;115659.0;28914.0;578280.0
DADCA-Parted-NSN;141;500;4.0;0.8905200000000001;0.0005666666666666667;15588.0;279.402;325056.0;33.0;136.0;87314.0;21828.0;436560.0
DADCA-Parted-NSN;142;16;4.0;8.71648;0.00035;2760.0;48.003;0.0;558.0;669.0;69329.0;17332.0;346640.0
DADCA-Parted-NSN;142;32;4.0;6.56093;0.00036666666666666667;3876.0;61.754;0.0;439.0;554.0;78815.0;19703.0;394060.0
DADCA-Parted-NSN;142;48;4.0;4.96379;0.00036666666666666667;4782.0;80.299;0.0;294.0;404.0;93478.0;23369.0;467380.0
DADCA-Parted-NSN;142;50;4.0;4.90845;0.00035;4842.0;80.69800000000001;0.0;292.0;402.0;98497.0;24624.0;492480.0
DADCA-Parted-NSN;142;80;4.0;3.45264;0.00036666666666666667;6451.0;107.92;0.0;202.0;319.0;112512.0;28128.0;562560.0
DADCA-Parted-NSN;142;250;4.0;1.56025;0.00043333333333333337;11380.0;195.001;0.0;78.0;187.0;113622.0;28405.0;568100.0
DADCA-Parted-NSN;142;320;4.0;1.34227;0.00048333333333333334;11918.0;214.237;650112.0;64.0;166.0;116212.0;29053.0;581060.0
DADCA-Parted-NSN;142;500;4.0;0.9500200000000001;0.0006333333333333334;14446.0;264.859;325088.0;42.0;160.0;106808.0;26702.0;534040.0
DADCA-Parted-NSN;143;16;4.0;10.43885;0.00036666666666666667;3284.0;39.515;0.0;710.0;820.0;71382.0;17845.0;356900.0
DADCA-Parted-NSN;143;32;4.0;6.22975;0.00035;5279.0;67.438;0.0;378.0;651.0;80398.0;20099.0;401980.0
DADCA-Parted-NSN;143;48;4.0;4.52116;0.00035;3162.0;87.01;0.0;272.0;374.0;73274.0;18318.0;366360.0
DADCA-Parted-NSN;143;50;4.0;4.47971;0.00035;23342.0;87.229;0.0;275.0;380.0;79734.0;19933.0;398660.0
DADCA-Parted-NSN;143;80;4.0;3.6940800000000005;0.0004;6799.0;101.806;0.0;216.0;320.0;107645.0;26911.0;538220.0
DADCA-Parted-NSN;143;250;4.0;1.59056;0.00046666666666666666;10826.0;191.727;0.0;78.0;205.0;110935.0;27733.0;554660.0
DADCA-Parted-NSN;143;320;4.0;1.4244700000000001;0.00046666666666666666;11631.0;204.947;650112.0;75.0;198.0;136162.0;34040.0;680800.0
DADCA-Parted-NSN;143;500;4.0;0.91646;0.0006166666666666667;17866.0;274.738;325088.0;36.0;178.0;92915.0;23228.0;464560.0
DADCA-Parted-NSN;144;16;4.0;10.34373;0.00035;1386.0;40.119;0.0;672.0;775.0;50400.0;12600.0;252000.0
DADCA-Parted-NSN;144;32;4.0;6.17507;0.00035;2564.0;65.779;0.0;390.0;511.0;48954.0;12238.0;244760.0
DADCA-Parted-NSN;144;48;4.0;4.12001;0.00036666666666666667;3657.0;94.574;0.0;256.0;369.0;55835.0;13958.0;279160.0
DADCA-Parted-NSN;144;50;4.0;4.0353;0.00036666666666666667;3586.0;97.264;0.0;268.0;392.0;81966.0;20491.0;409820.0
DADCA-Parted-NSN;144;80;4.0;3.31354;0.00038333333333333334;4681.0;113.68900000000001;0.0;198.0;320.0;78895.0;19723.0;394460.0
DADCA-Parted-NSN;144;250;4.0;1.6652799999999999;0.00045000000000000004;10808.0;188.73;0.0;82.0;187.0;125405.0;31351.0;627020.0
DADCA-Parted-NSN;144;320;4.0;1.37343;0.00048333333333333334;11841.0;211.949;650144.0;72.0;172.0;119808.0;29952.0;599040.0
DADCA-Parted-NSN;144;500;4.0;0.9063;0.0006166666666666667;15020.0;276.003;325088.0;32.0;140.0;84943.0;21235.0;424700.0
DADCA-Parted-NSN;145;16;4.0;9.80662;0.00035;1719.0;42.081;0.0;662.0;764.0;40586.0;10146.0;202920.0
DADCA-Parted-NSN;145;32;4.0;6.3406;0.00035;2556.0;65.322;0.0;391.0;530.0;71147.0;17786.0;355720.0
DADCA-Parted-NSN;145;48;4.0;5.058590000000001;0.00035;4635.0;78.687;0.0;312.0;418.0;110199.0;27549.0;550980.0
DADCA-Parted-NSN;145;50;4.0;4.96258;0.00036666666666666667;3165.0;81.157;0.0;302.0;416.0;90960.0;22740.0;454800.0
DADCA-Parted-NSN;145;80;4.0;3.41394;0.00043333333333333337;6612.0;110.895;0.0;208.0;353.0;99942.0;24985.0;499700.0
DADCA-Parted-NSN;145;250;4.0;1.62035;0.0004166666666666667;11435.0;189.928;0.0;85.0;188.0;140719.0;35179.0;703580.0
DADCA-Parted-NSN;145;320;4.0;1.26241;0.00048333333333333334;12638.0;227.091;650112.0;54.0;184.0;101653.0;25413.0;508260.0
DADCA-Parted-NSN;145;500;4.0;0.9411200000000001;0.0005833333333333334;14582.0;267.79200000000003;325056.0;30.0;145.0;86881.0;21720.0;434400.0
DADCA-Parted-NSN;146;16;4.0;8.06315;0.00035;1907.0;51.217;0.0;529.0;644.0;55638.0;13909.0;278180.0
DADCA-Parted-NSN;146;32;4.0;4.84068;0.00036666666666666667;3258.0;83.269;0.0;296.0;406.0;55481.0;13870.0;277400.0
DADCA-Parted-NSN;146;48;4.0;3.97284;0.00036666666666666667;3643.0;96.73;0.0;238.0;341.0;67343.0;16835.0;336700.0
DADCA-Parted-NSN;146;50;4.0;3.8515;0.00036666666666666667;3791.0;99.084;0.0;234.0;358.0;69849.0;17462.0;349240.0
DADCA-Parted-NSN;146;80;4.0;3.09375;0.00038333333333333334;7083.0;122.25;0.0;174.0;340.0;79937.0;19984.0;399680.0
