;;;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;memory;memory;memory;memory;memory;memory;memory;memory
;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
Strategy;mapName;nPOIs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DADCA-LKH;7;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.010750000000000001;;0.010750000000000001;0.010750000000000001;0.010750000000000001;0.010750000000000001;0.010750000000000001;1.0;0.009733333333333333;;0.009733333333333333;0.009733333333333333;0.009733333333333333;0.009733333333333333;0.009733333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;74.711;;74.711;74.711;74.711;74.711;74.711;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;7;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0181;;0.0181;0.0181;0.0181;0.0181;0.0181;1.0;0.0167;;0.0167;0.0167;0.0167;0.0167;0.0167;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;104.44200000000001;;104.44200000000001;104.44200000000001;104.44200000000001;104.44200000000001;104.44200000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;7;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.05018333333333334;;0.05018333333333334;0.05018333333333334;0.05018333333333334;0.05018333333333334;0.05018333333333334;1.0;0.04883333333333333;;0.04883333333333333;0.04883333333333333;0.04883333333333333;0.04883333333333333;0.04883333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;139.922;;139.922;139.922;139.922;139.922;139.922;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;7;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.09836666666666667;;0.09836666666666667;0.09836666666666667;0.09836666666666667;0.09836666666666667;0.09836666666666667;1.0;0.09681666666666668;;0.09681666666666668;0.09681666666666668;0.09681666666666668;0.09681666666666668;0.09681666666666668;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;170.208;;170.208;170.208;170.208;170.208;170.208;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;7;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.8485833333333334;;0.8485833333333334;0.8485833333333334;0.8485833333333334;0.8485833333333334;0.8485833333333334;1.0;0.8470000000000001;;0.8470000000000001;0.8470000000000001;0.8470000000000001;0.8470000000000001;0.8470000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.953;;196.953;196.953;196.953;196.953;196.953;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;7;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.7387333333333334;;0.7387333333333334;0.7387333333333334;0.7387333333333334;0.7387333333333334;0.7387333333333334;1.0;0.7368833333333333;;0.7368833333333333;0.7368833333333333;0.7368833333333333;0.7368833333333333;0.7368833333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;218.435;;218.435;218.435;218.435;218.435;218.435;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.007350000000000001;;0.007350000000000001;0.007350000000000001;0.007350000000000001;0.007350000000000001;0.007350000000000001;1.0;0.006350000000000001;;0.006350000000000001;0.006350000000000001;0.006350000000000001;0.006350000000000001;0.006350000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;82.095;;82.095;82.095;82.095;82.095;82.095;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008816666666666667;;0.008816666666666667;0.008816666666666667;0.008816666666666667;0.008816666666666667;0.008816666666666667;1.0;0.007366666666666667;;0.007366666666666667;0.007366666666666667;0.007366666666666667;0.007366666666666667;0.007366666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;103.599;;103.599;103.599;103.599;103.599;103.599;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0693;;0.0693;0.0693;0.0693;0.0693;0.0693;1.0;0.06793333333333333;;0.06793333333333333;0.06793333333333333;0.06793333333333333;0.06793333333333333;0.06793333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;143.15800000000002;;143.15800000000002;143.15800000000002;143.15800000000002;143.15800000000002;143.15800000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.15180000000000002;;0.15180000000000002;0.15180000000000002;0.15180000000000002;0.15180000000000002;0.15180000000000002;1.0;0.15023333333333333;;0.15023333333333333;0.15023333333333333;0.15023333333333333;0.15023333333333333;0.15023333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;170.37800000000001;;170.37800000000001;170.37800000000001;170.37800000000001;170.37800000000001;170.37800000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.4721166666666667;;0.4721166666666667;0.4721166666666667;0.4721166666666667;0.4721166666666667;0.4721166666666667;1.0;0.47055;;0.47055;0.47055;0.47055;0.47055;0.47055;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;198.114;;198.114;198.114;198.114;198.114;198.114;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;8;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.2320166666666668;;1.2320166666666668;1.2320166666666668;1.2320166666666668;1.2320166666666668;1.2320166666666668;1.0;1.2295;;1.2295;1.2295;1.2295;1.2295;1.2295;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;218.846;;218.846;218.846;218.846;218.846;218.846;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.015166666666666667;;0.015166666666666667;0.015166666666666667;0.015166666666666667;0.015166666666666667;0.015166666666666667;1.0;0.014;;0.014;0.014;0.014;0.014;0.014;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;76.484;;76.484;76.484;76.484;76.484;76.484;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.010333333333333333;;0.010333333333333333;0.010333333333333333;0.010333333333333333;0.010333333333333333;0.010333333333333333;1.0;0.009250000000000001;;0.009250000000000001;0.009250000000000001;0.009250000000000001;0.009250000000000001;0.009250000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;100.871;;100.871;100.871;100.871;100.871;100.871;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.09595000000000001;;0.09595000000000001;0.09595000000000001;0.09595000000000001;0.09595000000000001;0.09595000000000001;1.0;0.09458333333333334;;0.09458333333333334;0.09458333333333334;0.09458333333333334;0.09458333333333334;0.09458333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;139.737;;139.737;139.737;139.737;139.737;139.737;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0598833333333333;;1.0598833333333333;1.0598833333333333;1.0598833333333333;1.0598833333333333;1.0598833333333333;1.0;1.0584;;1.0584;1.0584;1.0584;1.0584;1.0584;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;171.547;;171.547;171.547;171.547;171.547;171.547;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.31523333333333337;;0.31523333333333337;0.31523333333333337;0.31523333333333337;0.31523333333333337;0.31523333333333337;1.0;0.3133;;0.3133;0.3133;0.3133;0.3133;0.3133;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.21;;196.21;196.21;196.21;196.21;196.21;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;9;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.8952166666666667;;0.8952166666666667;0.8952166666666667;0.8952166666666667;0.8952166666666667;0.8952166666666667;1.0;0.8931;;0.8931;0.8931;0.8931;0.8931;0.8931;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;219.479;;219.479;219.479;219.479;219.479;219.479;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004116666666666667;;0.004116666666666667;0.004116666666666667;0.004116666666666667;0.004116666666666667;0.004116666666666667;1.0;0.0031333333333333335;;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;73.053;;73.053;73.053;73.053;73.053;73.053;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0159;;0.0159;0.0159;0.0159;0.0159;0.0159;1.0;0.014816666666666667;;0.014816666666666667;0.014816666666666667;0.014816666666666667;0.014816666666666667;0.014816666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;101.348;;101.348;101.348;101.348;101.348;101.348;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.016633333333333333;;0.016633333333333333;0.016633333333333333;0.016633333333333333;0.016633333333333333;0.016633333333333333;1.0;0.015333333333333334;;0.015333333333333334;0.015333333333333334;0.015333333333333334;0.015333333333333334;0.015333333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;139.331;;139.331;139.331;139.331;139.331;139.331;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.09910000000000001;;0.09910000000000001;0.09910000000000001;0.09910000000000001;0.09910000000000001;0.09910000000000001;1.0;0.0976;;0.0976;0.0976;0.0976;0.0976;0.0976;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;169.046;;169.046;169.046;169.046;169.046;169.046;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.71845;;0.71845;0.71845;0.71845;0.71845;0.71845;1.0;0.7165166666666667;;0.7165166666666667;0.7165166666666667;0.7165166666666667;0.7165166666666667;0.7165166666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;195.50300000000001;;195.50300000000001;195.50300000000001;195.50300000000001;195.50300000000001;195.50300000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;10;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.6797833333333334;;0.6797833333333334;0.6797833333333334;0.6797833333333334;0.6797833333333334;0.6797833333333334;1.0;0.6775666666666667;;0.6775666666666667;0.6775666666666667;0.6775666666666667;0.6775666666666667;0.6775666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;215.202;;215.202;215.202;215.202;215.202;215.202;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008566666666666667;;0.008566666666666667;0.008566666666666667;0.008566666666666667;0.008566666666666667;0.008566666666666667;1.0;0.007583333333333333;;0.007583333333333333;0.007583333333333333;0.007583333333333333;0.007583333333333333;0.007583333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;77.49;;77.49;77.49;77.49;77.49;77.49;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.015516666666666668;;0.015516666666666668;0.015516666666666668;0.015516666666666668;0.015516666666666668;0.015516666666666668;1.0;0.014450000000000001;;0.014450000000000001;0.014450000000000001;0.014450000000000001;0.014450000000000001;0.014450000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;108.128;;108.128;108.128;108.128;108.128;108.128;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.018133333333333335;;0.018133333333333335;0.018133333333333335;0.018133333333333335;0.018133333333333335;0.018133333333333335;1.0;0.016466666666666668;;0.016466666666666668;0.016466666666666668;0.016466666666666668;0.016466666666666668;0.016466666666666668;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;138.269;;138.269;138.269;138.269;138.269;138.269;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.28048333333333336;;0.28048333333333336;0.28048333333333336;0.28048333333333336;0.28048333333333336;0.28048333333333336;1.0;0.27903333333333336;;0.27903333333333336;0.27903333333333336;0.27903333333333336;0.27903333333333336;0.27903333333333336;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;168.369;;168.369;168.369;168.369;168.369;168.369;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.5924666666666667;;0.5924666666666667;0.5924666666666667;0.5924666666666667;0.5924666666666667;0.5924666666666667;1.0;0.5906333333333333;;0.5906333333333333;0.5906333333333333;0.5906333333333333;0.5906333333333333;0.5906333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;192.666;;192.666;192.666;192.666;192.666;192.666;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;11;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.3064500000000001;;1.3064500000000001;1.3064500000000001;1.3064500000000001;1.3064500000000001;1.3064500000000001;1.0;1.3042833333333335;;1.3042833333333335;1.3042833333333335;1.3042833333333335;1.3042833333333335;1.3042833333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;215.882;;215.882;215.882;215.882;215.882;215.882;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.006766666666666667;;0.006766666666666667;0.006766666666666667;0.006766666666666667;0.006766666666666667;0.006766666666666667;1.0;0.005533333333333334;;0.005533333333333334;0.005533333333333334;0.005533333333333334;0.005533333333333334;0.005533333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;73.46300000000001;;73.46300000000001;73.46300000000001;73.46300000000001;73.46300000000001;73.46300000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.009933333333333334;;0.009933333333333334;0.009933333333333334;0.009933333333333334;0.009933333333333334;0.009933333333333334;1.0;0.008783333333333334;;0.008783333333333334;0.008783333333333334;0.008783333333333334;0.008783333333333334;0.008783333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;102.509;;102.509;102.509;102.509;102.509;102.509;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.06973333333333334;;0.06973333333333334;0.06973333333333334;0.06973333333333334;0.06973333333333334;0.06973333333333334;1.0;0.06845;;0.06845;0.06845;0.06845;0.06845;0.06845;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;145.13;;145.13;145.13;145.13;145.13;145.13;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.13245;;0.13245;0.13245;0.13245;0.13245;0.13245;1.0;0.13085;;0.13085;0.13085;0.13085;0.13085;0.13085;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;172.171;;172.171;172.171;172.171;172.171;172.171;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0314333333333334;;1.0314333333333334;1.0314333333333334;1.0314333333333334;1.0314333333333334;1.0314333333333334;1.0;1.0296666666666667;;1.0296666666666667;1.0296666666666667;1.0296666666666667;1.0296666666666667;1.0296666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;197.58700000000002;;197.58700000000002;197.58700000000002;197.58700000000002;197.58700000000002;197.58700000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;12;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.09985;;1.09985;1.09985;1.09985;1.09985;1.09985;1.0;1.0972166666666667;;1.0972166666666667;1.0972166666666667;1.0972166666666667;1.0972166666666667;1.0972166666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;218.42000000000002;;218.42000000000002;218.42000000000002;218.42000000000002;218.42000000000002;218.42000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.002416666666666667;;0.002416666666666667;0.002416666666666667;0.002416666666666667;0.002416666666666667;0.002416666666666667;1.0;0.0014833333333333335;;0.0014833333333333335;0.0014833333333333335;0.0014833333333333335;0.0014833333333333335;0.0014833333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;75.483;;75.483;75.483;75.483;75.483;75.483;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0095;;0.0095;0.0095;0.0095;0.0095;0.0095;1.0;0.00835;;0.00835;0.00835;0.00835;0.00835;0.00835;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;105.432;;105.432;105.432;105.432;105.432;105.432;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.10155;;0.10155;0.10155;0.10155;0.10155;0.10155;1.0;0.10023333333333334;;0.10023333333333334;0.10023333333333334;0.10023333333333334;0.10023333333333334;0.10023333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;143.504;;143.504;143.504;143.504;143.504;143.504;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.21493333333333334;;0.21493333333333334;0.21493333333333334;0.21493333333333334;0.21493333333333334;0.21493333333333334;1.0;0.21295;;0.21295;0.21295;0.21295;0.21295;0.21295;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;172.994;;172.994;172.994;172.994;172.994;172.994;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.39216666666666666;;0.39216666666666666;0.39216666666666666;0.39216666666666666;0.39216666666666666;0.39216666666666666;1.0;0.3904;;0.3904;0.3904;0.3904;0.3904;0.3904;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;198.865;;198.865;198.865;198.865;198.865;198.865;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;13;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.5632;;0.5632;0.5632;0.5632;0.5632;0.5632;1.0;0.5612333333333334;;0.5612333333333334;0.5612333333333334;0.5612333333333334;0.5612333333333334;0.5612333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;220.115;;220.115;220.115;220.115;220.115;220.115;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;14;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0055000000000000005;;0.0055000000000000005;0.0055000000000000005;0.0055000000000000005;0.0055000000000000005;0.0055000000000000005;1.0;0.004533333333333334;;0.004533333333333334;0.004533333333333334;0.004533333333333334;0.004533333333333334;0.004533333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;74.93900000000001;;74.93900000000001;74.93900000000001;74.93900000000001;74.93900000000001;74.93900000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;14;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.05318333333333333;;0.05318333333333333;0.05318333333333333;0.05318333333333333;0.05318333333333333;0.05318333333333333;1.0;0.052083333333333336;;0.052083333333333336;0.052083333333333336;0.052083333333333336;0.052083333333333336;0.052083333333333336;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;105.495;;105.495;105.495;105.495;105.495;105.495;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;14;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.06896666666666668;;0.06896666666666668;0.06896666666666668;0.06896666666666668;0.06896666666666668;0.06896666666666668;1.0;0.0673;;0.0673;0.0673;0.0673;0.0673;0.0673;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;141.741;;141.741;141.741;141.741;141.741;141.741;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;14;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.4275166666666667;;0.4275166666666667;0.4275166666666667;0.4275166666666667;0.4275166666666667;0.4275166666666667;1.0;0.42595;;0.42595;0.42595;0.42595;0.42595;0.42595;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;171.40200000000002;;171.40200000000002;171.40200000000002;171.40200000000002;171.40200000000002;171.40200000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-LKH;14;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.5568500000000001;;0.5568500000000001;0.5568500000000001;0.5568500000000001;0.5568500000000001;0.5568500000000001;1.0;0.5552666666666667;;0.5552666666666667;0.5552666666666667;0.5552666666666667;0.5552666666666667;0.5552666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.31900000000002;;196.31900000000002;196.31900000000002;196.31900000000002;196.31900000000002;196.31900000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
